sector,subsector,indicator_name,date,region_state,value,unit,frequency,source,notes
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1988-03-01,All India,1404.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1989-03-01,All India,1699.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1990-03-01,All India,1710.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1991-03-01,All India,1764.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1992-03-01,All India,1684.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1993-03-01,All India,1795.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1994-03-01,All India,1843.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1995-03-01,All India,1915.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1996-03-01,All India,1804.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1997-03-01,All India,1994.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1998-03-01,All India,1931.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",1999-03-01,All India,2036.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2000-03-01,All India,2098.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2001-03-01,All India,1968.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2002-03-01,All India,2129.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2003-03-01,All India,1748.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2004-03-01,All India,2132.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2005-03-01,All India,1984.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2006-03-01,All India,2086.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2007-03-01,All India,2173.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2008-03-01,All India,2308.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2009-03-01,All India,2345.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2010-03-01,All India,2181.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2011-03-01,All India,2445.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2012-03-01,All India,2593.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2013-03-01,All India,2571.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2014-03-01,All India,2650.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2015-03-01,All India,2520.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2016-03-01,All India,2515.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2017-03-01,All India,2751.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2018-03-01,All India,2850.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2019-03-01,All India,2852.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2020-03-01,All India,2975.0,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2021-03-01,All India,3107.42,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2022-03-01,All India,3156.16,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2023-03-01,All India,3296.87,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2024-03-01,All India,3322.98,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2025-03-01,All India,3577.32,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
agriculture,foodgrains,"Foodgrain production — Total Foodgrains
(5+6)",2026-03-01,All India,1733.3,lakh tonnes,yearly,Agricultural Production - Foodgrains.xlsx,
