sector,subsector,indicator_name,date,region_state,value,unit,frequency,source,notes
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2004-07-01,All India,2.114803625378,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2004-08-01,All India,3.021148036254,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2004-09-01,All India,3.313253012048,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2004-10-01,All India,3.603603603604,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2004-11-01,All India,3.303303303303,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2004-12-01,All India,3.012048192771,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-01-01,All India,2.710843373494,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-02-01,All India,2.409638554217,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-03-01,All India,2.409638554217,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-04-01,All India,3.021148036254,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-05-01,All India,3.003003003003,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-06-01,All India,2.678571428571,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-07-01,All India,3.550295857988,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-08-01,All India,3.225806451613,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-09-01,All India,3.206997084548,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-10-01,All India,3.188405797101,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-11-01,All India,4.651162790698,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2005-12-01,All India,4.678362573099,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-01-01,All India,4.692082111437,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-02-01,All India,5.0,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-03-01,All India,5.294117647059,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-04-01,All India,5.571847507331,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-05-01,All India,6.413994169096,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-06-01,All India,7.246376811594,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-07-01,All India,6.285714285714,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-08-01,All India,6.534090909091,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-09-01,All India,7.344632768362,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-10-01,All India,8.426966292135,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-11-01,All India,8.333333333333,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2006-12-01,All India,8.938547486034,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-01-01,All India,9.52380952381,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-02-01,All India,9.803921568627,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-03-01,All India,9.497206703911,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-04-01,All India,9.444444444444,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-05-01,All India,8.219178082192,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-06-01,All India,7.837837837838,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-07-01,All India,8.602150537634,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-08-01,All India,8.8,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-09-01,All India,7.894736842105,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-10-01,All India,6.99481865285,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
prices,CPI,Base : 1986-87 = 100      CPI - Agricultural Labourer : All India General Index,2007-11-01,All India,6.153846153846,percent YoY inflation,monthly,Consumer Price Index - Annual Variation.xlsx,
